,dataset,corruption,npairs,fold,test_score,z_score_LR,p_score_LR,z_score_GBT,p_score_GBT,avg_loss_time
421,23,scarf,110,1,0.5670727383785807,0.4950510074810972,0.5148242751314542,0.5425270173842368,0.47644341577170196,0.009344667858547635
422,23,scarf,110,2,0.4830744743026972,0.4938822479928635,0.4992078096060174,0.4787765444015444,0.47866295706658346,0.009035229682922363
423,23,scarf,110,3,0.5840564309812679,0.5195737450274833,0.4746133179774222,0.5015241722820443,0.4424124904587605,0.009100162320666842
424,23,scarf,110,4,0.5716818301204163,0.5633155923106445,0.5686345919531314,0.49053132042851405,0.4727809018740151,0.008913308855087038
425,23,scarf,110,5,0.5280591388938219,0.5897021690537296,0.49652744813986316,0.4846894452732295,0.48679523365915384,0.008868492311901517
426,23,scarf,110,6,0.5551153767612824,0.53986109598838,0.5756302021021438,0.511281407804203,0.4856542468352933,0.008888804723346045
427,23,scarf,110,7,0.5659262994532985,0.5790937634856623,0.5412994056208589,0.5231174641184176,0.46596730544764686,0.0086628172132704
428,23,scarf,110,8,0.5058979941591148,0.5282334766482968,0.5177026761374269,0.5289585551244527,0.4832610557061509,0.00941178975281892
429,23,scarf,110,9,0.5463172699840745,0.5594843430327863,0.5035525270602648,0.5046184523353018,0.4310756198000492,0.008537154727511936
430,23,scarf,110,10,0.5323442138988538,0.5207264882516711,0.5122307339066543,0.45716823939265017,0.4445586318958268,0.008640433114672464
431,23,scarf,110,11,0.5562364252053753,0.5455595833813751,0.45412644220924736,0.49971242563260565,0.4567958004967463,0.008204672071668837
432,23,scarf,110,12,0.5550826859944916,0.557162687696647,0.5824881132709293,0.5083164364921191,0.5313727558560696,0.008820087821395308
433,23,scarf,110,13,0.5427926598120607,0.5293755575379127,0.5360696213952235,0.5105914791686036,0.5534735031813364,0.008951973032068324
434,23,scarf,110,14,0.5547156741351312,0.5207536981351735,0.4878653348131706,0.5232723520416016,0.5067093649925798,0.009003056420220269
435,23,scarf,110,15,0.5189073675722117,0.4877128580953871,0.47295760070609943,0.49268548599984635,0.485089043373224,0.00898331825179283
436,23,scarf,110,16,0.5954171200744524,0.563841942035037,0.545888479489069,0.5625164231777613,0.5398819189890401,0.00828677283393012
437,23,scarf,110,17,0.5404985914616115,0.5478044205582221,0.5277906706746076,0.5130348564817931,0.4603170102578853,0.009409851498074003
438,23,scarf,110,18,0.5013655982590276,0.5590926430001931,0.49841442705459005,0.5330985073949336,0.4734378421742107,0.00836401515536838
439,23,scarf,110,19,0.5627989342275336,0.5741666194061524,0.5380321406407538,0.5483639542243198,0.49829356450614176,0.008828569341588903
440,23,scarf,110,20,0.5637826578170908,0.5172108384381224,0.4869353072883723,0.4549459438438205,0.4757984427417507,0.008780876795450846
441,23,scarf,110,21,0.5421324438116865,0.5370390910420485,0.4658853605326901,0.4741654128857113,0.46726533926701563,0.009055811261373854
442,23,scarf,110,22,0.47393066369100456,0.5469430540225376,0.5100109054415228,0.47658589219080155,0.4240501551841282,0.009082088867823282
443,23,scarf,110,23,0.541885406386786,0.4902009168702868,0.5070646302849693,0.4549326642391482,0.442582407337411,0.008983840846052074
444,23,scarf,110,24,0.4648969703502932,0.5035400072878141,0.46429408450142373,0.5056148702797747,0.4513038851859318,0.008323726199922107
445,23,scarf,110,25,0.4978194346442406,0.5394251396072999,0.4636993184679171,0.5003529580681111,0.46747847611295007,0.008751702687096975
446,23,scarf,110,26,0.5011974556453901,0.506827499550764,0.5044434892925218,0.4402462141772555,0.4771835799099875,0.009067169343582307
447,23,scarf,110,27,0.491730364462169,0.4556777146476846,0.41764314767529953,0.43926527147480304,0.402028817870242,0.009035688859445078
448,23,scarf,110,28,0.513832727408426,0.5232126703477692,0.41533241706626073,0.4857409909471635,0.45184211319117656,0.009167430376765704
449,23,scarf,110,29,0.5251168670464159,0.5338903227523082,0.5172635461491174,0.5170860422386166,0.4949262424432804,0.009027711928836883
450,23,scarf,120,0,0.5352634335461531,0.5478053279512216,0.5164527306043397,0.5144844327830513,0.5133392094083189,0.00899365801870087
451,23,scarf,120,1,0.5619870880708726,0.45365539042420683,0.467972850481325,0.5412149186893255,0.5017302771488491,0.008847920099894206
452,23,scarf,120,2,0.4993363353559369,0.49687907911267537,0.45270753946878456,0.46131243687932455,0.46502713005618684,0.009176419840918647
453,23,scarf,120,3,0.5355034935178471,0.5442958397534668,0.5578092608591789,0.5776124440531221,0.5096908659031884,0.00898282868521554
454,23,scarf,120,4,0.5491856744623015,0.5166126528838393,0.4851509131619876,0.49147388294442373,0.4307767592027424,0.009054100702679346
455,23,scarf,120,5,0.5425270596387384,0.5508075523273831,0.4831590782357127,0.4660098116920768,0.44284487305176345,0.00867632719186636
456,23,scarf,120,6,0.580795005833754,0.6049887820319221,0.6242662387375919,0.5406114641969256,0.4795691742506471,0.008999405083832917
457,23,scarf,120,7,0.5550559034348275,0.5692757436219953,0.5649344609649676,0.49551883419805437,0.5083303967899331,0.008962625927395291
458,23,scarf,120,8,0.5225263836552456,0.5112158469137276,0.49438518739467835,0.5130815899648555,0.4980422955904279,0.008397652043236626
459,23,scarf,120,9,0.5657420231378558,0.5722560726115752,0.508910875917095,0.5387203373242966,0.49859741549360764,0.009115378061930338
460,23,scarf,120,10,0.4698587734345006,0.5279654059650701,0.47449386368850976,0.4646906212129841,0.4112036555311068,0.008722911278406778
461,23,scarf,120,11,0.538067946193707,0.505917045611134,0.45599443518939037,0.4970848678147446,0.4441767027831332,0.008883387954146773
462,23,scarf,120,12,0.5867883985294557,0.5757633635230215,0.5266913608782137,0.49014093809698006,0.4874256172075386,0.008602018709535952
463,23,scarf,120,13,0.5130214590050186,0.500749480645887,0.5306087639770628,0.5095038211124125,0.46409139510602054,0.008737655333530756
464,23,scarf,120,14,0.5535256352359826,0.5375279407942435,0.5385388874323344,0.5090514801149645,0.5233921927597,0.00879042825581115
465,23,scarf,120,15,0.4735592568346058,0.4912117790983443,0.4493359191214441,0.4718788935059211,0.43066131248031436,0.009155413461109948
466,23,scarf,120,16,0.524984170315118,0.6012325419192405,0.5718592892891161,0.5667766885678369,0.5640549246270405,0.009059444306388734
467,23,scarf,120,17,0.556472659492922,0.530814988719241,0.5149299621145135,0.5133512187695162,0.4994500553045128,0.009097973505655924
468,23,scarf,120,18,0.555924830540568,0.5656066217094542,0.5002207461605647,0.45091130549238984,0.46594357194965236,0.009079456329345703
469,23,scarf,120,19,0.5368519792734473,0.5852809991079394,0.564569264509176,0.5926526493516711,0.5730461992194722,0.008815330929226345
470,23,scarf,120,20,0.5013502015700007,0.4826716646651198,0.4956251522412121,0.5274353822706053,0.49594095262068655,0.008759254064315405
471,23,scarf,120,21,0.5306368246589223,0.5271849384449594,0.5146450522842776,0.46617556821149014,0.49850398842950766,0.008936102428133525
472,23,scarf,120,22,0.5788468631258641,0.5365366839308323,0.4990270525707406,0.4763325563325563,0.44343551923532387,0.008327696058485243
473,23,scarf,120,23,0.5240763415659601,0.5336082567036825,0.49557867776891434,0.4462305706624266,0.4495529455317749,0.008895586407373823
474,23,scarf,120,24,0.4967932565938548,0.49791474196583113,0.4686754946841375,0.49000890480859666,0.4401534572070081,0.008690308010767377
475,23,scarf,120,25,0.539115199389357,0.5534207075546564,0.4540123496454503,0.48935708303915143,0.4599086533336613,0.009135242965486314
476,23,scarf,120,26,0.5129178177267135,0.5334525330607645,0.4757868465454052,0.49521500608988367,0.44793884666136136,0.009039206637276543
477,23,scarf,120,27,0.47608415024909606,0.4852795111169987,0.47186880915694474,0.48983806512307965,0.44844939803120537,0.008977651596069336
478,23,scarf,120,28,0.5558909642783393,0.5398707759838532,0.47822068184361227,0.5050895112226582,0.4858141317751848,0.008692158593071831
479,23,scarf,120,29,0.4893283202224269,0.5506724322105803,0.5016620468265534,0.5064323162180533,0.4405579205760621,0.00845009309274179
480,1049,scarf,128,0,0.8682570986925766,0.8580762415048889,0.8191180881911808,0.8543894248707425,0.8384476580171296,0.005437037774494716
481,1049,scarf,128,1,0.9017281984442083,0.8587901245664279,0.7762720643358549,0.8583394332322491,0.8584183027817262,0.006168675422668457
482,1049,scarf,128,2,0.8807232077035531,0.8191180881911808,0.8191180881911808,0.8713960876902477,0.8794338322096074,0.005349743366241455
483,1049,scarf,128,3,0.918757758564366,0.8349782938839375,0.8191180881911808,0.868415757294327,0.8534687181031371,0.007194440811872482
484,1049,scarf,128,4,0.9074272635916473,0.8553311100695729,0.8191180881911808,0.9030743490536441,0.8944488057363719,0.0063121583726671
485,1049,scarf,128,5,0.9105301683572101,0.8734984193888303,0.8191180881911808,0.8685588220204197,0.8738754855857698,0.006463354825973511
486,1049,scarf,128,6,0.9133034773445734,0.8369682202112912,0.8191180881911808,0.8869320388806626,0.8274834539018008,0.00512930154800415
487,1049,scarf,128,7,0.900082327928424,0.8231910291613616,0.8191180881911808,0.8486505827029238,0.8431121733527236,0.005594879388809204
488,1049,scarf,128,8,0.9138640758003654,0.8459976237606242,0.8191180881911808,0.8779850222356381,0.8853798693728723,0.005567312240600586
489,1049,scarf,128,9,0.8928634281205116,0.8191180881911808,0.8191180881911808,0.8510486326065281,0.8434930567815168,0.006077972742227407
490,1049,scarf,128,10,0.8753370297890847,0.8251113634993851,0.8191180881911808,0.8849889692678672,0.8601472800696809,0.005058508027683605
491,1049,scarf,128,11,0.8956185297500784,0.8554267650158061,0.8191180881911808,0.8582579477901265,0.8223477435806202,0.0048125630075281315
492,1049,scarf,128,12,0.8974593923153371,0.838150257761782,0.8191180881911808,0.8685588220204197,0.8253224340958466,0.00508861243724823
493,1049,scarf,128,13,0.8876125155382317,0.8191180881911808,0.8191180881911808,0.828516156017986,0.8245497155044763,0.006041475317694924
494,1049,scarf,128,14,0.9043366910687338,0.8567975135259585,0.8191180881911808,0.8379632073031491,0.8354591086382224,0.0058405739920479914
495,1049,scarf,128,15,0.9285044098329892,0.8505154755484754,0.8191180881911808,0.8660713674962275,0.821344049077831,0.00864216685295105
496,1049,scarf,128,16,0.899587855067307,0.8652732190457784,0.7853887682760475,0.8415715099939074,0.8267597139657104,0.006150275468826294
497,1049,scarf,128,17,0.8926144801573569,0.8191180881911808,0.8191180881911808,0.8455197770266265,0.8188262451377656,0.006324003140131633
498,1049,scarf,128,18,0.8947298293026857,0.8330304824917956,0.8191180881911808,0.8607965483521292,0.8462727864158082,0.006750375032424927
499,1049,scarf,128,19,0.8713364580366161,0.8599637722178195,0.8238314983709409,0.8471802170432308,0.8496960479429377,0.005437428752581279
500,1049,scarf,128,20,0.8899589091887994,0.8191180881911808,0.8191180881911808,0.8360930380340984,0.8266069546891465,0.006121676415205002
501,1049,scarf,128,21,0.9149592579218084,0.8191180881911808,0.8191180881911808,0.865795252535815,0.8578205858919682,0.004898982388632638
502,1049,scarf,128,22,0.8916293466807166,0.8205752484916522,0.8191180881911808,0.8521286747729722,0.8603437483966959,0.006936650723218918
503,1049,scarf,128,23,0.8844046364594308,0.8199019941682438,0.8191180881911808,0.8536042677532639,0.8334469720448769,0.006385539968808492
504,1049,scarf,128,24,0.8860643244204888,0.8369682202112912,0.813320736891828,0.8189907694215223,0.8331342688466175,0.005911239981651306
505,1049,scarf,128,25,0.9165671344233087,0.8191180881911808,0.8191180881911808,0.8680716460229251,0.8290012484624959,0.005034526953330407
506,1049,scarf,128,26,0.8918369117077317,0.8612359627197943,0.8191180881911808,0.8557408771925694,0.8369330994982085,0.005956653505563736
507,1049,scarf,128,27,0.8889135290793121,0.8122035088829028,0.757977238172813,0.8765020106676535,0.8499673291429826,0.005848045860018049
508,1049,scarf,128,28,0.8959924463362448,0.8191180881911808,0.8191180881911808,0.8660792851506396,0.8493150684931506,0.0059700459241867065
509,1049,scarf,128,29,0.8767055142547429,0.838150257761782,0.8191180881911808,0.8665398622016502,0.8318339807810263,0.005813517353751443
510,1067,scarf,128,0,0.8593020985378511,0.7756978324505157,0.8145231096217957,0.8296095586657954,0.8197606805195152,0.009236030506365227
511,1067,scarf,128,1,0.8231101375129009,0.8097128411157325,0.797486360630442,0.8412088697657577,0.8197934407876112,0.009308737335783062
512,1067,scarf,128,2,0.8374845228342634,0.7534136079365834,0.7431423711718034,0.8096554664585627,0.8246911675224453,0.009347471228817053
513,1067,scarf,128,3,0.847344793025214,0.7768412214273175,0.8023964179754928,0.8195346313254281,0.8076475909297757,0.009305516878763834
514,1067,scarf,128,4,0.8264505723592778,0.7936847787336122,0.806699593036375,0.8354635763712971,0.8391378919462575,0.009274305719317812
515,1067,scarf,128,5,0.8087299542995803,0.751814068690194,0.8004725559351924,0.8243005748481443,0.7889531478067765,0.009551225105921428
516,1067,scarf,128,6,0.844714110992203,0.7613454006511229,0.7870232906348935,0.8340047393364929,0.8230780220258023,0.009235878785451254
517,1067,scarf,128,7,0.8450725017646465,0.787840753887656,0.812201524182126,0.8093466837318204,0.8163026770846676,0.009327856699625652
518,1067,scarf,128,8,0.8296095586657954,0.7912828248221955,0.765846535267512,0.831514650619213,0.825086396894446,0.009360902839236789
519,1067,scarf,128,9,0.8450725017646465,0.7544051660717769,0.7566166157298727,0.8391378919462575,0.807693502201959,0.008768389622370401
520,1067,scarf,128,10,0.8215511720251055,0.7650900042431086,0.7748071323826323,0.8233153895147419,0.8213034173234077,0.009244090034848168
521,1067,scarf,128,11,0.8535007385654974,0.7806130316266742,0.7968471706682307,0.8076475909297757,0.7737828477177902,0.009155636032422384
522,1067,scarf,128,12,0.8477936467272961,0.8120710838107931,0.8152438263906212,0.844714110992203,0.8311356558260481,0.009614787318489769
523,1067,scarf,128,13,0.8094050739901245,0.7773060917812971,0.7906594956866342,0.7760504783133549,0.7908500634844808,0.009534211070449264
524,1067,scarf,128,14,0.8139254730605595,0.7534136079365834,0.7684988371816094,0.8338637244690857,0.8250606192334619,0.009193355128878639
525,1067,scarf,128,15,0.823833611501924,0.7881113837738605,0.814087258561348,0.841387246806022,0.8336383113451094,0.009269855640552662
526,1067,scarf,128,16,0.8249317822777539,0.7918457772632034,0.7694998703353616,0.7959948206720555,0.8266457819099888,0.00936188300450643
527,1067,scarf,128,17,0.8180804059915628,0.7981006879314817,0.8011695712923109,0.7935377821776005,0.8032707381677929,0.009170393149058024
528,1067,scarf,128,18,0.8421700402464076,0.7949866368845017,0.796254072155715,0.8250606192334619,0.803144134963697,0.009404992063840231
529,1067,scarf,128,19,0.79153083271716,0.7654959154224077,0.8016652476062937,0.8299956838933797,0.8299956838933797,0.009101635879940458
530,1067,scarf,128,20,0.8597081799595768,0.7853705309841846,0.7979387008215789,0.8507473154099918,0.8205475758152533,0.009744541512595283
531,1067,scarf,128,21,0.839359425164348,0.7635998994349635,0.7670142706346641,0.827511555789597,0.8197934407876112,0.00951822314943586
532,1067,scarf,128,22,0.8354635763712971,0.7881113837738605,0.8050509171942899,0.8180419030337134,0.807295086266015,0.00921939147843255
533,1067,scarf,128,23,0.8311356558260481,0.7439261333601975,0.7643284261787124,0.8423363518593543,0.8180419030337134,0.009079319735368093
534,1067,scarf,128,24,0.8022187196060543,0.7645111252342134,0.7748071323826323,0.828439508574644,0.8096554664585627,0.00907296825338293
535,1067,scarf,128,25,0.827059692802834,0.7680766334339126,0.7788148844912349,0.8225864315250844,0.8109767798587334,0.009396382172902425
536,1067,scarf,128,26,0.8160104365494975,0.7875787247359818,0.7925247700441507,0.8142951188785981,0.7974371556527301,0.009610945648617215
537,1067,scarf,128,27,0.8246911675224453,0.8119398377265314,0.7699491855720698,0.8142951188785981,0.7900602023824773,0.0091116468111674
538,1067,scarf,128,28,0.8248587166395739,0.7925247700441507,0.8048554161842533,0.839359425164348,0.8320481619059819,0.009230470657348633
539,1067,scarf,128,29,0.8356872213250854,0.7553051590642604,0.7882845066341437,0.8156950599468952,0.8180412220375701,0.008991791804631551
540,1068,scarf,128,0,0.9103782520838596,0.805483205358049,0.8001913203526106,0.9260686796231821,0.9137478035310853,0.010105188403810774
541,1068,scarf,128,1,0.9137478035310853,0.8394368394368392,0.8416076368832275,0.9260686796231821,0.9107598164201938,0.009753197715395973
542,1068,scarf,128,2,0.9137478035310853,0.8254748254748254,0.805483205358049,0.9260788234535251,0.9186724718639611,0.009578670774187361
543,1068,scarf,128,3,0.8998298998298998,0.8998298998298998,0.7977587343441002,0.9295161422820998,0.9255271755271756,0.009739007268633162
544,1068,scarf,128,4,0.9252480963936073,0.8346410927056088,0.8060374424010789,0.9517054780212675,0.944224885262621,0.00954837922926073
545,1068,scarf,128,5,0.8998298998298998,0.8281318660093001,0.8998298998298998,0.916222666580662,0.9194446244805955,0.009953119925090246
546,1068,scarf,128,6,0.8998298998298998,0.8998298998298998,0.8998298998298998,0.9219148393676696,0.9295161422820998,0.009449737412588937
547,1068,scarf,128,7,0.9168041280717336,0.8093850372111241,0.7862903047238619,0.9330171853150269,0.916222666580662,0.009045955113002232
548,1068,scarf,128,8,0.9076263203553462,0.8320369149637442,0.8998298998298998,0.9168041280717336,0.9168041280717336,0.00981749381337847
549,1068,scarf,128,9,0.9168041280717336,0.8208611837644095,0.8160640035640035,0.9260686796231821,0.9186724718639611,0.009614671979631697
550,1068,scarf,128,10,0.9076263203553462,0.8680167290336782,0.8998298998298998,0.9366302968198703,0.9194337194337195,0.009341227156775338
551,1068,scarf,128,11,0.8998298998298998,0.8260953514638272,0.7011426967885603,0.9115839555937355,0.9245658217774129,0.009076887247513751
552,1068,scarf,128,12,0.9219148393676696,0.8114700065919577,0.8088226940685957,0.916222666580662,0.8917969916627357,0.009767716839199974
553,1068,scarf,128,13,0.9049190035105528,0.8383727300760127,0.8339974810563046,0.9221953985560134,0.9295161422820998,0.009722218221547653
554,1068,scarf,128,14,0.9155070624264936,0.8232117038207862,0.8177394615750778,0.9289217274828786,0.9194446244805955,0.00934863771711077
555,1068,scarf,128,15,0.9076263203553462,0.8204886551343245,0.8381666595952311,0.9219148393676696,0.9137478035310853,0.00866109984261649
556,1068,scarf,128,16,0.9155070624264936,0.8320369149637442,0.8308777379879596,0.9295161422820998,0.9219148393676696,0.009297316414969309
557,1068,scarf,128,17,0.9103782520838596,0.8998298998298998,0.8998298998298998,0.9471919140165586,0.9221953985560134,0.009178829193115235
558,1068,scarf,128,18,0.9219148393676696,0.8214755295836377,0.8998298998298998,0.8947349509875475,0.9155070624264936,0.00969434271053392
559,1068,scarf,128,19,0.8975751452386966,0.8239747885180804,0.8394798055815005,0.9260686796231821,0.9155070624264936,0.009410085422652108
560,1068,scarf,128,20,0.8884497705252422,0.8998298998298998,0.8998298998298998,0.9137478035310853,0.9137478035310853,0.00969632693699428
561,1068,scarf,128,21,0.8975751452386966,0.8083214793741109,0.7496408045977012,0.8917969916627357,0.9124070884888814,0.00950794317284409
562,1068,scarf,128,22,0.8998298998298998,0.8998298998298998,0.8998298998298998,0.9078288014458227,0.8992921492921492,0.009251998395335918
563,1068,scarf,128,23,0.8996047934727179,0.8998298998298998,0.8998298998298998,0.9359349803263882,0.9186724718639611,0.009461618605114165
564,1068,scarf,128,24,0.9124070884888814,0.8239747885180804,0.8015392961352817,0.9295161422820998,0.9186724718639611,0.009884567487807501
565,1068,scarf,128,25,0.9219148393676696,0.8308777379879596,0.7724021789035307,0.9366302968198703,0.9227121369019542,0.009538194111415318
566,1068,scarf,128,26,0.9137478035310853,0.8301793967880925,0.802439114939115,0.9194446244805955,0.9078288014458227,0.009520199391748998
567,1068,scarf,128,27,0.9076263203553462,0.8998298998298998,0.8998298998298998,0.9078288014458227,0.9186724718639611,0.009221335819789341
568,1068,scarf,128,28,0.9219148393676696,0.8310452435299436,0.7877844950213371,0.9063665097077983,0.8969851310276842,0.009096499851771763
569,1068,scarf,128,29,0.9049190035105528,0.8264314907725431,0.8486472974661949,0.9021020400758084,0.9260686796231821,0.009363140378679548
570,4538,scarf,128,0,0.5443163279032046,0.0,0.0,0.0,0.0,0.005640001524062384
571,4538,scarf,128,1,0.5756137134579079,0.0,0.0,0.0,0.0,0.005479969360210278
572,4538,scarf,128,2,0.5640265913903251,0.0,0.0,0.0,0.0,0.0061035272649643
573,4538,scarf,128,3,0.5381609664223826,0.0,0.0,0.0,0.0,0.005619876914554172
574,4538,scarf,128,4,0.5765584809042853,0.0,0.0,0.0,0.0,0.0053506706967765905
575,4538,scarf,128,5,0.5832371062292651,0.0,0.0,0.0,0.0,0.005737766623497009
576,4538,scarf,128,6,0.5765113752364139,0.0,0.0,0.0,0.0,0.0058343726911662536
577,4538,scarf,128,7,0.5467420613357418,0.0,0.0,0.0,0.0,0.005206459413760554
578,4538,scarf,128,8,0.5618813485351744,0.0,0.0,0.0,0.0,0.005272656578808922
579,4538,scarf,128,9,0.5859012763786399,0.0,0.0,0.0,0.0,0.005618822574615478
580,4538,scarf,128,10,0.5738575109614316,0.0,0.0,0.0,0.0,0.005702658567899539
581,4538,scarf,128,11,0.5396274122400828,0.0,0.0,0.0,0.0,0.005180818799101276
582,4538,scarf,128,12,0.5173867212179769,0.0,0.0,0.0,0.0,0.006882541464189443
583,4538,scarf,128,13,0.5573380130963408,0.0,0.0,0.0,0.0,0.0052391096397682475
584,4538,scarf,128,14,0.5757854191373459,0.0,0.0,0.0,0.0,0.006077552283251727
585,4538,scarf,128,15,0.5495025962294346,0.0,0.0,0.0,0.0,0.005340316560533312
586,4538,scarf,128,16,0.5732052603269109,0.0,0.0,0.0,0.0,0.006803744369082981
587,4538,scarf,128,17,0.5433916223660095,0.0,0.0,0.0,0.0,0.005185005399915907
588,4538,scarf,128,18,0.5755342977239897,0.0,0.0,0.0,0.0,0.005140991122634323
589,4538,scarf,128,19,0.5631607384704436,0.0,0.0,0.0,0.0,0.006223851095431696
590,4538,scarf,128,20,0.5559004742469825,0.0,0.0,0.0,0.0,0.005878114038043552
591,4538,scarf,128,21,0.5534996130026942,0.0,0.0,0.0,0.0,0.006100216520176012
592,4538,scarf,128,22,0.5605245941626342,0.0,0.0,0.0,0.0,0.005002285595293398
593,4538,scarf,128,23,0.5388115630035695,0.0,0.0,0.0,0.0,0.005178633295459512
594,4538,scarf,128,24,0.5736047854475848,0.0,0.0,0.0,0.0,0.005712825688201817
595,4538,scarf,128,25,0.5466088853019383,0.0,0.0,0.0,0.0,0.0057338175147470805
596,4538,scarf,128,26,0.5684337877380966,0.0,0.0,0.0,0.0,0.006360094733689548
597,4538,scarf,128,27,0.5634580616752718,0.0,0.0,0.0,0.0,0.0057015904673823605
598,4538,scarf,128,28,0.555494676492483,0.0,0.0,0.0,0.0,0.005313200715147418
599,4538,scarf,128,29,0.539035662884173,0.0,0.0,0.0,0.0,0.00647250634652597
