,id,corruption,fold,test_score
29,4134,gbt,29,0.7902832719762016
0,1510,gbt,0,0.9650731808230041
1,1510,gbt,1,0.9557756825927252
2,1510,gbt,2,0.9380859556298152
3,1510,gbt,3,0.9212409881140532
4,1510,gbt,4,0.9122807017543859
5,1510,gbt,5,0.9118117713260766
6,1510,gbt,6,0.9470870627956459
7,1510,gbt,7,0.9198789174107642
8,1510,gbt,8,0.9298245614035088
9,1510,gbt,9,0.9294494170608614
10,1510,gbt,10,0.9647247085304307
11,1510,gbt,11,0.9554882874504246
12,1510,gbt,12,0.9390019435970703
13,1510,gbt,13,0.9560273762928301
14,1510,gbt,14,0.9384383268099622
15,1510,gbt,15,0.9734654095556352
16,1510,gbt,16,0.9473684210526315
17,1510,gbt,17,0.9649122807017544
18,1510,gbt,18,0.9824561403508771
19,1510,gbt,19,0.9122807017543859
20,1510,gbt,20,0.9649122807017544
21,1510,gbt,21,0.9470870627956459
22,1510,gbt,22,0.9390019435970703
23,1510,gbt,23,0.9476097712345062
24,1510,gbt,24,0.9470870627956459
25,1510,gbt,25,0.9557756825927252
26,1510,gbt,26,0.9473684210526315
27,1510,gbt,27,0.9473684210526315
28,1510,gbt,28,0.9470870627956459
29,1510,gbt,29,0.956244993396696
0,1494,gbt,0,0.8489369564298779
1,1494,gbt,1,0.8718118389752382
2,1494,gbt,2,0.8690839881141753
3,1494,gbt,3,0.8702808923823835
4,1494,gbt,4,0.8391909536189023
5,1494,gbt,5,0.8593865057522623
6,1494,gbt,6,0.8949577677618703
7,1494,gbt,7,0.8456657499000212
8,1494,gbt,8,0.8141509501022096
9,1494,gbt,9,0.8713352731476834
10,1494,gbt,10,0.8438684589120302
11,1494,gbt,11,0.8503972833245809
12,1494,gbt,12,0.8538048323178737
13,1494,gbt,13,0.8839085412054852
14,1494,gbt,14,0.8668212833182078
15,1494,gbt,15,0.8427431116249466
16,1494,gbt,16,0.8421198289250647
17,1494,gbt,17,0.8586829592408536
18,1494,gbt,18,0.8548856765068565
19,1494,gbt,19,0.826660536181651
20,1494,gbt,20,0.8957345971563981
21,1494,gbt,21,0.8178216403056101
22,1494,gbt,22,0.8243347422994006
23,1494,gbt,23,0.8668212833182078
24,1494,gbt,24,0.8347364898945759
25,1494,gbt,25,0.9137049875131837
26,1494,gbt,26,0.8433255809697356
27,1494,gbt,27,0.8663098862423805
28,1494,gbt,28,0.8046202295946305
29,1494,gbt,29,0.8561749791886396
0,1497,gbt,0,0.997254684478252
1,1497,gbt,1,0.9954040908466115
2,1497,gbt,2,0.9990842738035084
3,1497,gbt,3,0.9963088606211674
4,1497,gbt,4,0.9990842738035084
5,1497,gbt,5,0.9981684709742297
6,1497,gbt,6,0.9944885349429087
7,1497,gbt,7,0.9981564815275222
8,1497,gbt,8,0.9972538608553784
9,1497,gbt,9,0.9954205413821077
10,1497,gbt,10,0.9990812723969987
11,1497,gbt,11,0.9972525713950078
12,1497,gbt,12,0.991717935049701
13,1497,gbt,13,0.9972519709225951
14,1497,gbt,14,0.9981685920967395
15,1497,gbt,15,0.9990850866542688
16,1497,gbt,16,0.9963251460426447
17,1497,gbt,17,0.9972399607839783
18,1497,gbt,18,0.9899099267010358
19,1497,gbt,19,0.9963087823536892
20,1497,gbt,20,0.9954076699004556
21,1497,gbt,21,1.0
22,1497,gbt,22,0.9954000202295545
23,1497,gbt,23,0.9953703006746574
24,1497,gbt,24,0.9944600137741644
25,1497,gbt,25,0.9972254588139492
26,1497,gbt,26,0.9963267619684536
27,1497,gbt,27,0.9972407588545635
28,1497,gbt,28,0.9972499603789705
29,1497,gbt,29,0.9935893658316772
0,1480,gbt,0,0.6395228702921011
1,1480,gbt,1,0.6340309200603319
2,1480,gbt,2,0.6321263571263571
3,1480,gbt,3,0.6015779092702169
4,1480,gbt,4,0.639377010326731
5,1480,gbt,5,0.7074716874773731
6,1480,gbt,6,0.6933573249362723
7,1480,gbt,7,0.6457423235201013
8,1480,gbt,8,0.6457423235201013
9,1480,gbt,9,0.6995179178573584
10,1480,gbt,10,0.6812852789659214
11,1480,gbt,11,0.6707743653926381
12,1480,gbt,12,0.6651630856432056
13,1480,gbt,13,0.6448607394191695
14,1480,gbt,14,0.6582186582186582
15,1480,gbt,15,0.6578704969766421
16,1480,gbt,16,0.6648918780066322
17,1480,gbt,17,0.6445961664896577
18,1480,gbt,18,0.6972793829936688
19,1480,gbt,19,0.639377010326731
20,1480,gbt,20,0.6630730091925454
21,1480,gbt,21,0.7064109423659984
22,1480,gbt,22,0.6880616262638736
23,1480,gbt,23,0.7016777461221905
24,1480,gbt,24,0.6365557329264332
25,1480,gbt,25,0.6875316183187954
26,1480,gbt,26,0.6564417383382901
27,1480,gbt,27,0.6480067037757625
28,1480,gbt,28,0.6610276058551922
29,1480,gbt,29,0.6084361998724175
0,1485,gbt,0,0.8363635690512419
1,1485,gbt,1,0.7884584091480643
2,1485,gbt,2,0.7575165430563574
3,1485,gbt,3,0.7555079208177379
4,1485,gbt,4,0.784535701072882
5,1485,gbt,5,0.8192066991167462
6,1485,gbt,6,0.8319308999721371
7,1485,gbt,7,0.7843569958085871
8,1485,gbt,8,0.8268821022727274
